tag	layer	block	head	x	y	target	bit
4167	4	8	5	88	435	1	5
4168	4	11	4	116	277	1	4
4169	4	3	5	30	738	1	3
4170	4	1	3	190	548	1	2
4171	4	3	11	189	495	1	4
4172	4	9	1	194	537	1	4
4173	4	3	2	75	232	1	5
4174	4	4	4	3	725	1	2
4175	4	0	11	13	566	1	4
4176	4	2	0	163	502	1	1
4177	4	9	7	72	480	1	7
4178	4	5	7	47	52	1	4
4179	4	1	1	16	410	1	7
4180	4	9	2	161	702	1	0
4181	4	2	3	144	311	1	1
4182	4	1	8	142	426	1	3
4183	4	6	9	115	453	1	4
4184	4	6	9	78	582	1	0
4185	4	11	4	25	212	1	3
4186	4	10	2	20	160	1	3
4187	4	8	6	19	160	1	0
4188	4	7	4	176	608	1	7
4189	4	0	11	59	295	1	4
4190	4	7	4	18	703	1	3
4191	4	10	6	150	677	1	3
4192	4	1	4	139	230	1	2
4193	4	2	4	18	61	1	2
4194	4	9	7	191	582	1	4
4195	4	1	11	119	705	1	4
4196	4	6	7	69	512	1	7
4197	4	1	11	153	40	1	6
4198	4	5	1	154	256	1	0
4199	4	3	10	172	589	1	0
4200	4	4	7	147	41	1	2
4201	4	8	2	166	452	1	4
4202	4	9	1	111	650	1	7
4203	4	7	5	89	418	1	5
4204	4	10	6	26	164	1	5
4205	4	11	8	126	295	1	6
4206	4	0	4	116	90	1	5
4207	4	5	10	29	413	1	0
4208	4	8	3	118	423	1	0
4209	4	8	10	92	637	1	7
4210	4	7	4	194	52	1	3
4211	4	8	11	33	294	1	7
4212	4	7	11	31	29	1	3
4213	4	2	8	79	564	1	0
4214	4	6	7	23	230	1	1
4215	4	1	11	165	157	1	7
4216	4	4	6	130	722	1	4
4217	4	7	8	120	249	1	7
4218	4	2	1	98	195	1	2
4219	4	4	0	106	348	1	4
4220	4	4	2	185	305	1	7
4221	4	7	5	137	495	1	5
4222	4	8	7	195	556	1	6
4223	4	5	9	48	714	1	3
4224	4	6	5	59	420	1	0
4225	4	11	6	121	722	1	6
4226	4	10	0	166	155	1	7
4227	4	2	1	128	604	1	5
4228	4	7	0	25	538	1	7
4229	4	11	1	36	419	1	2
4230	4	7	10	67	346	1	6
4231	4	1	5	84	690	1	6
4232	4	10	9	183	499	1	0
4233	4	1	3	60	646	1	4
4234	4	11	10	23	444	1	1
4235	4	11	11	25	454	1	2
4236	4	4	0	7	47	1	5
4237	4	4	2	91	383	1	6
4238	4	3	2	135	421	1	2
4239	4	2	9	20	624	1	6
4240	4	10	3	61	509	1	2
4241	4	7	4	163	260	1	7
4242	4	10	10	2	476	1	4
4243	4	8	5	40	75	1	7
4244	4	9	11	76	654	1	6
4245	4	4	6	116	309	1	3
4246	4	7	9	27	242	1	6
4247	4	5	0	147	302	1	4
4248	4	10	9	101	281	1	0
4249	4	10	4	190	50	1	7
4250	4	3	10	155	360	1	3
4251	4	3	10	158	256	1	2
4252	4	1	4	160	661	1	0
4253	4	7	11	8	593	1	5
4254	4	2	11	23	302	1	5
4255	4	6	8	44	205	1	2
4256	4	5	2	135	513	1	4
4257	4	4	1	123	302	1	5
4258	4	7	10	19	144	1	3
4259	4	11	1	172	406	1	5
4260	4	6	7	3	270	1	1
4261	4	5	9	172	766	1	4
4262	4	6	10	163	380	1	1
4263	4	3	9	120	25	1	5
4264	4	3	11	165	64	1	7
4265	4	4	2	166	418	1	1
4266	4	0	1	9	311	1	7
4267	4	1	6	60	550	1	2
4268	4	7	9	94	686	1	6
4269	4	11	10	186	158	1	6
4270	4	1	4	125	630	1	6
4271	4	0	7	176	379	1	3
4272	4	7	10	60	371	1	1
4273	4	5	0	139	660	1	5
4274	4	6	7	70	194	1	1
4275	4	1	0	169	217	1	0
4276	4	5	1	62	128	1	3
4277	4	8	3	53	600	1	3
4278	4	5	4	37	610	1	0
4279	4	2	2	33	553	1	4
4280	4	1	0	169	26	1	2
4281	4	5	0	60	602	1	5
4282	4	2	11	67	53	1	2
4283	4	6	7	134	116	1	1
4284	4	7	7	92	525	1	1
4285	4	8	11	56	629	1	0
4286	4	10	10	133	308	1	7
4287	4	0	6	15	490	1	6
4288	4	10	1	27	502	1	7
4289	4	1	1	82	622	1	2
4290	4	2	6	70	639	1	5
4291	4	9	8	135	301	1	7
4292	4	9	10	110	101	1	1
4293	4	10	6	196	564	1	3
4294	4	7	7	58	423	1	5
4295	4	6	5	106	747	1	1
4296	4	6	5	80	681	1	4
4297	4	2	1	175	485	1	1
4298	4	1	11	23	442	1	1
4299	4	11	9	95	133	1	0
4300	4	8	6	143	337	1	1
4301	4	5	4	170	433	1	0
4302	4	9	9	79	360	1	1
4303	4	8	3	54	158	1	7
4304	4	1	1	89	569	1	5
4305	4	4	8	146	231	1	6
4306	4	9	9	157	691	1	0
4307	4	10	2	177	273	1	0
4308	4	4	5	179	316	1	5
4309	4	0	1	46	146	1	6
4310	4	2	1	189	648	1	0
4311	4	11	6	135	220	1	6
4312	4	7	4	87	161	1	5
4313	4	11	0	83	581	1	1
4314	4	2	10	40	632	1	0
4315	4	1	7	69	453	1	6
4316	4	9	3	113	424	1	4
4317	4	8	1	29	353	1	6
4318	4	4	8	173	694	1	7
4319	4	10	6	78	46	1	3
4320	4	9	4	14	7	1	3
4321	4	3	4	196	140	1	4
4322	4	5	11	30	7	1	7
4323	4	6	8	44	132	1	6
4324	4	11	1	58	512	1	5
4325	4	6	0	189	43	1	6
4326	4	7	9	19	320	1	6
4327	4	6	4	181	655	1	6
4328	4	1	2	103	21	1	5
4329	4	9	1	117	706	1	5
4330	4	6	9	27	249	1	6
4331	4	6	4	134	80	1	6
4332	4	11	2	86	226	1	5
4333	4	1	8	130	648	1	1
4334	4	8	11	49	357	1	5
4335	4	10	2	37	241	1	1
4336	4	4	10	50	177	1	2
4337	4	1	7	45	643	1	7
4338	4	9	10	194	593	1	7
4339	4	9	10	164	650	1	5
4340	4	5	7	38	450	1	1
4341	4	7	9	161	310	1	4
4342	4	0	4	90	519	1	1
4343	4	7	5	115	38	1	0
4344	4	4	9	19	660	1	1
4345	4	9	9	129	393	1	7
4346	4	8	9	189	42	1	7
4347	4	10	8	48	329	1	7
4348	4	2	5	15	461	1	1
4349	4	11	0	21	516	1	2
4350	4	3	8	181	448	1	7
4351	4	8	5	156	162	1	5
4352	4	4	10	99	418	1	5
4353	4	9	1	13	646	1	5
4354	4	5	4	24	571	1	6
4355	4	4	5	185	672	1	2
4356	4	1	5	149	679	1	2
4357	4	4	2	167	715	1	6
4358	4	9	8	181	86	1	4
4359	4	6	10	164	336	1	2
4360	4	11	10	189	701	1	1
4361	4	10	0	108	520	1	5
4362	4	5	5	79	184	1	3
4363	4	7	2	49	231	1	2
4364	4	1	10	75	103	1	0
4365	4	5	9	196	632	1	2
4366	4	6	11	39	166	1	2
4367	4	9	0	42	738	1	7
4368	4	6	7	93	692	1	3
4369	4	9	3	72	766	1	7
4370	4	8	3	61	316	1	7
4371	4	5	7	173	584	1	7
4372	4	4	2	97	514	1	6
4373	4	3	0	154	141	1	4
4374	4	10	11	123	380	1	1
4375	4	8	2	31	291	1	1
4376	4	4	6	115	525	1	2
4377	4	1	0	56	461	1	5
4378	4	6	3	13	405	1	5
4379	4	6	0	20	383	1	3
4380	4	5	2	25	731	1	5
4381	4	2	11	9	293	1	7
4382	4	2	7	194	722	1	7
4383	4	9	4	1	81	1	0
4384	4	3	1	38	561	1	6
4385	4	4	0	60	308	1	1
4386	4	3	1	107	654	1	7
4387	4	1	10	127	611	1	0
4388	4	8	4	147	247	1	2
4389	4	6	3	0	629	1	5
4390	4	9	8	106	191	1	1
4391	4	5	6	17	538	1	0
4392	4	7	5	11	650	1	6
4393	4	4	1	191	16	1	5
4394	4	5	9	61	750	1	1
4395	4	11	0	193	340	1	2
4396	4	5	10	139	346	1	2
4397	4	7	2	178	490	1	2
4398	4	1	4	183	468	1	0
4399	4	3	5	11	204	1	0
4400	4	4	4	131	407	1	7
4401	4	0	4	192	662	1	3
4402	4	5	4	12	671	1	5
4403	4	1	11	94	447	1	6
4404	4	7	7	98	347	1	2
4405	4	11	1	127	376	1	4
4406	4	11	9	108	80	1	6
4407	4	2	1	139	300	1	5
4408	4	1	4	83	676	1	4
4409	4	7	2	154	734	1	6
4410	4	11	0	113	359	1	7
4411	4	11	4	90	629	1	6
4412	4	10	5	14	76	1	6
4413	4	8	0	191	695	1	2
4414	4	2	0	155	694	1	7
4415	4	2	5	17	241	1	5
4416	4	6	10	145	33	1	2
4417	4	7	1	94	380	1	7
4418	4	9	6	35	542	1	5
4419	4	5	1	166	285	1	3
4420	4	0	8	188	190	1	7
4421	4	6	4	143	120	1	4
4422	4	11	11	114	219	1	4
4423	4	7	1	51	125	1	2
4424	4	7	1	44	730	1	7
4425	4	10	11	81	683	1	5
4426	4	1	4	140	555	1	4
4427	4	2	5	182	726	1	2
4428	4	8	2	57	124	1	3
4429	4	3	8	126	26	1	5
4430	4	9	9	94	478	1	2
4431	4	1	11	16	316	1	6
4432	4	11	6	122	538	1	6
4433	4	9	10	18	128	1	5
4434	4	1	2	115	477	1	5
4435	4	8	2	163	601	1	2
4436	4	6	8	128	56	1	1
4437	4	2	5	77	168	1	2
4438	4	11	1	57	354	1	4
4439	4	4	2	50	650	1	4
4440	4	10	8	77	629	1	1
4441	4	10	2	43	606	1	2
4442	4	10	9	159	737	1	5
4443	4	0	10	7	83	1	0
4444	4	9	9	67	666	1	3
4445	4	6	7	158	654	1	0
4446	4	10	7	139	296	1	4
4447	4	3	7	175	415	1	4
4448	4	1	7	176	61	1	2
4449	4	6	5	123	475	1	3
4450	4	9	11	36	320	1	5
4451	4	5	8	102	133	1	5
4452	4	8	7	27	326	1	3
4453	4	1	2	68	460	1	3
4454	4	1	9	12	297	1	6
4455	4	6	9	63	163	1	5
4456	4	11	7	80	194	1	2
4457	4	8	7	119	510	1	4
4458	4	0	3	23	402	1	7
4459	4	3	0	149	361	1	0
4460	4	4	4	126	611	1	7
4461	4	8	2	2	110	1	6
4462	4	4	5	186	374	1	6
4463	4	0	5	102	52	1	3
4464	4	8	8	73	75	1	6
4465	4	7	9	195	563	1	4
4466	4	10	1	156	121	1	2
4467	4	6	2	95	347	1	5
4468	4	3	8	154	521	1	6
4469	4	0	11	11	39	1	2
4470	4	5	2	121	531	1	7
4471	4	9	9	131	143	1	5
4472	4	5	9	41	402	1	4
4473	4	5	11	129	521	1	7
4474	4	9	5	76	486	1	0
4475	4	5	9	172	112	1	6
4476	4	4	9	185	704	1	0
4477	4	7	11	67	671	1	3
4478	4	0	8	149	491	1	2
4479	4	10	2	184	634	1	6
4480	4	10	3	62	32	1	1
4481	4	0	2	112	321	1	6
4482	4	6	8	176	208	1	6
4483	4	9	11	120	753	1	0
4484	4	2	10	132	212	1	5
4485	4	7	2	134	385	1	5
4486	4	7	10	136	350	1	5
4487	4	11	9	174	658	1	4
4488	4	7	8	49	252	1	4
4489	4	4	11	57	304	1	4
4490	4	3	5	176	721	1	7
4491	4	7	4	89	573	1	4
4492	4	1	6	146	692	1	6
4493	4	5	4	37	297	1	0
4494	4	11	10	20	354	1	7
4495	4	4	3	191	490	1	3
4496	4	8	2	69	575	1	4
4497	4	1	3	157	758	1	3
4498	4	0	10	171	543	1	3
4499	4	3	5	13	102	1	6
4500	4	11	0	120	102	1	2
4501	4	8	7	40	416	1	7
4502	4	10	4	51	294	1	5
4503	4	10	8	15	91	1	3
4504	4	11	6	185	38	1	2
4505	4	2	2	9	406	1	7
4506	4	11	4	74	38	1	0
4507	4	9	4	154	109	1	5
4508	4	7	2	164	556	1	7
4509	4	8	1	119	279	1	3
4510	4	5	10	41	748	1	7
4511	4	4	11	183	190	1	0
4512	4	5	2	75	581	1	3
4513	4	9	8	163	415	1	6
4514	4	5	2	22	410	1	1
4515	4	2	0	122	331	1	3
4516	4	4	4	98	241	1	7
4517	4	5	4	77	596	1	0
4518	4	10	0	92	709	1	3
4519	4	10	2	30	476	1	4
4520	4	6	11	175	514	1	4
4521	4	1	9	163	302	1	5
4522	4	3	2	56	136	1	7
4523	4	7	6	191	620	1	5
4524	4	11	3	140	482	1	3
4525	4	10	8	193	610	1	1
4526	4	7	1	135	720	1	5
4527	4	9	9	28	63	1	3
4528	4	8	8	38	168	1	5
4529	4	7	11	29	696	1	3
4530	4	9	0	125	93	1	7
4531	4	7	7	33	525	1	6
4532	4	9	10	14	572	1	7
4533	4	4	4	185	22	1	6
4534	4	0	0	190	223	1	1
4535	4	6	8	88	717	1	1
4536	4	0	4	17	483	1	0
4537	4	6	5	46	138	1	6
4538	4	6	1	114	386	1	6
4539	4	10	10	169	552	1	2
4540	4	5	8	30	182	1	6
4541	4	2	0	186	228	1	0
4542	4	4	8	118	689	1	6
4543	4	6	5	58	253	1	7
4544	4	2	0	70	193	1	1
4545	4	10	3	107	629	1	0
4546	4	3	7	17	103	1	0
4547	4	9	3	172	720	1	0
4548	4	11	3	11	411	1	7
4549	4	8	8	55	57	1	2
4550	4	4	9	59	749	1	5
4551	4	9	4	172	328	1	3
4552	4	2	6	169	533	1	3
4553	4	4	10	70	62	1	2
4554	4	10	0	109	569	1	7
4555	4	5	8	164	687	1	6
4556	4	5	2	178	426	1	6
4557	4	4	3	96	188	1	7
4558	4	3	7	76	724	1	2
4559	4	0	8	143	422	1	6
4560	4	8	4	34	397	1	3
4561	4	3	7	84	662	1	1
4562	4	5	0	23	548	1	3
4563	4	4	1	96	689	1	0
4564	4	3	7	194	601	1	3
4565	4	3	3	85	310	1	0
4566	4	3	3	189	120	1	7
4567	4	11	6	154	720	1	3
4568	4	3	6	141	329	1	4
4569	4	7	4	136	664	1	5
4570	4	4	7	92	525	1	7
4571	4	1	3	184	480	1	5
4572	4	5	9	80	423	1	0
4573	4	3	4	189	149	1	0
4574	4	8	4	149	593	1	6
4575	4	2	6	50	337	1	3
4576	4	9	4	62	511	1	5
4577	4	7	7	185	657	1	7
4578	4	2	2	187	360	1	2
4579	4	11	8	139	500	1	2
4580	4	10	1	15	536	1	0
4581	4	10	2	12	6	1	6
4582	4	10	0	59	69	1	2
4583	4	3	0	129	466	1	5
4584	4	9	10	163	682	1	7
4585	4	7	0	4	6	1	6
4586	4	0	8	135	739	1	4
4587	4	4	2	4	514	1	6
4588	4	1	3	24	536	1	2
4589	4	3	5	158	539	1	4
4590	4	4	6	101	80	1	5
4591	4	7	4	144	249	1	3
4592	4	10	1	20	669	1	0
4593	4	6	0	97	386	1	7
4594	4	10	1	2	719	1	2
4595	4	7	9	111	660	1	5
4596	4	1	3	135	43	1	3
4597	4	11	0	145	486	1	4
4598	4	1	2	175	287	1	0
4599	4	5	11	4	212	1	2
4600	4	6	9	19	306	1	2
4601	4	3	6	145	398	1	5
4602	4	11	8	35	705	1	1
4603	4	11	6	88	54	1	1
4604	4	3	5	19	348	1	6
4605	4	0	7	162	279	1	7
4606	4	3	6	91	566	1	6
4607	4	2	1	174	599	1	6
4608	4	9	1	75	252	1	1
4609	4	4	11	39	389	1	2
4610	4	6	1	81	369	1	1
4611	4	0	4	78	455	1	5
4612	4	1	6	33	89	1	2
4613	4	7	1	142	568	1	6
4614	4	0	9	22	362	1	1
4615	4	9	4	83	394	1	0
4616	4	6	9	99	86	1	3
4617	4	8	2	43	701	1	6
4618	4	2	7	68	308	1	4
4619	4	2	4	16	171	1	6
4620	4	6	5	76	495	1	1
4621	4	4	9	63	738	1	7
4622	4	9	2	50	468	1	1
4623	4	4	9	1	405	1	5
4624	4	6	6	84	450	1	5
4625	4	10	5	152	139	1	4
4626	4	9	5	177	205	1	7
4627	4	2	11	101	326	1	4
4628	4	11	5	162	502	1	3
4629	4	6	1	71	402	1	5
4630	4	9	10	51	606	1	2
4631	4	8	11	6	744	1	7
4632	4	3	6	112	298	1	1
4633	4	10	3	127	142	1	4
4634	4	4	6	168	157	1	6
4635	4	1	9	114	612	1	7
4636	4	6	8	136	518	1	6
4637	4	0	1	92	718	1	1
4638	4	3	2	168	680	1	5
4639	4	10	5	156	45	1	6
4640	4	6	4	27	10	1	1
4641	4	3	7	130	764	1	3
4642	4	5	5	100	474	1	2
4643	4	0	6	123	107	1	4
4644	4	1	5	29	747	1	2
4645	4	4	8	87	466	1	3
4646	4	7	7	89	487	1	1
4647	4	11	1	178	463	1	5
4648	4	4	0	11	727	1	1
4649	4	5	11	165	111	1	2
4650	4	3	5	132	178	1	2
4651	4	8	6	109	473	1	3
4652	4	10	6	47	190	1	6
4653	4	0	7	188	628	1	3
4654	4	9	11	109	398	1	0
4655	4	3	9	52	285	1	1
4656	4	1	5	137	191	1	5
4657	4	3	10	117	116	1	4
4658	4	7	9	135	654	1	5
4659	4	6	5	156	401	1	1
4660	4	5	10	117	632	1	2
4661	4	11	10	76	629	1	1
4662	4	2	4	80	120	1	3
4663	4	1	8	46	382	1	2
4664	4	6	9	107	610	1	2
4665	4	6	10	108	190	1	7
4666	4	8	8	177	660	1	2
4667	4	2	2	125	295	1	2
4668	4	5	5	115	634	1	0
4669	4	0	6	124	139	1	3
4670	4	8	6	129	668	1	7
4671	4	10	7	125	425	1	7
4672	4	2	3	21	578	1	0
4673	4	4	8	8	281	1	3
4674	4	4	8	43	468	1	7
4675	4	8	4	28	586	1	1
4676	4	8	11	93	555	1	0
4677	4	7	1	139	223	1	6
4678	4	11	0	167	253	1	4
4679	4	7	7	67	356	1	1
4680	4	1	11	60	214	1	5
4681	4	9	9	161	438	1	2
4682	4	2	9	52	211	1	0
4683	4	5	5	136	287	1	2
4684	4	11	8	74	296	1	4
4685	4	10	0	24	138	1	6
4686	4	4	3	167	129	1	2
4687	4	2	10	182	329	1	3
4688	4	6	10	125	145	1	4
4689	4	6	10	96	462	1	1
4690	4	1	11	103	527	1	4
4691	4	5	9	116	499	1	5
4692	4	0	10	187	95	1	7
4693	4	10	8	178	366	1	1
4694	4	6	7	55	439	1	3
4695	4	4	8	82	290	1	5
4696	4	9	5	33	579	1	7
4697	4	10	1	195	49	1	0
4698	4	10	2	117	16	1	1
4699	4	7	3	116	0	1	6
4700	4	11	2	33	665	1	4
4701	4	4	4	23	670	1	5
4702	4	1	0	95	680	1	2
4703	4	6	6	160	312	1	3
4704	4	10	0	23	720	1	1
4705	4	3	9	122	79	1	2
4706	4	3	0	132	696	1	7
4707	4	0	6	178	351	1	1
4708	4	11	3	33	489	1	1
4709	4	6	1	22	748	1	1
4710	4	5	6	94	306	1	2
4711	4	2	1	164	693	1	2
4712	4	8	7	144	8	1	2
4713	4	5	6	184	218	1	2
4714	4	9	1	175	453	1	3
4715	4	1	5	35	126	1	6
4716	4	6	4	80	143	1	3
4717	4	10	11	21	254	1	4
4718	4	0	8	168	308	1	3
4719	4	9	4	130	193	1	6
4720	4	10	6	13	245	1	7
4721	4	1	8	61	511	1	1
4722	4	0	6	92	324	1	2
4723	4	9	7	107	374	1	2
4724	4	1	0	4	601	1	1
4725	4	4	6	55	40	1	0
4726	4	8	6	73	643	1	6
4727	4	11	4	102	84	1	2
4728	4	1	2	79	80	1	3
4729	4	8	4	83	400	1	1
4730	4	11	0	111	747	1	3
4731	4	3	7	22	444	1	1
4732	4	9	10	155	56	1	4
4733	4	11	1	168	758	1	2
4734	4	0	2	181	140	1	0
4735	4	7	2	88	535	1	4
4736	4	5	11	32	767	1	4
4737	4	1	4	7	343	1	6
4738	4	8	7	16	269	1	1
4739	4	7	7	130	368	1	0
4740	4	9	4	42	376	1	2
4741	4	1	3	146	690	1	1
4742	4	11	0	130	2	1	0
4743	4	3	6	11	483	1	5
4744	4	2	3	45	36	1	6
4745	4	5	4	63	426	1	5
4746	4	1	8	146	381	1	1
4747	4	10	8	13	183	1	3
4748	4	0	4	102	70	1	7
4749	4	4	0	83	88	1	7
4750	4	5	11	51	298	1	4
4751	4	9	9	62	475	1	5
4752	4	7	2	50	750	1	3
4753	4	0	8	104	24	1	3
4754	4	5	5	162	710	1	0
4755	4	0	11	194	673	1	6
4756	4	11	8	78	106	1	3
4757	4	3	2	107	503	1	0
4758	4	11	3	71	95	1	0
4759	4	8	7	105	717	1	5
4760	4	11	8	21	594	1	1
4761	4	2	9	163	403	1	1
4762	4	9	3	15	445	1	2
4763	4	4	11	66	322	1	6
4764	4	11	4	83	325	1	7
4765	4	3	9	19	207	1	2
4766	4	1	7	39	108	1	2
4767	4	7	8	80	416	1	1
4768	4	5	7	53	462	1	4
4769	4	4	10	30	92	1	2
4770	4	4	3	180	713	1	0
4771	4	5	5	37	93	1	3
4772	4	6	4	131	50	1	4
4773	4	2	8	7	414	1	7
4774	4	11	7	140	255	1	1
4775	4	1	0	35	124	1	0
4776	4	3	5	33	202	1	6
4777	4	10	9	161	660	1	1
4778	4	9	1	66	76	1	0
4779	4	3	1	165	454	1	2
4780	4	5	0	31	43	1	7
4781	4	2	7	146	443	1	6
4782	4	0	2	97	699	1	6
4783	4	5	4	54	191	1	4
4784	4	7	10	38	35	1	3
4785	4	4	0	127	421	1	7
4786	4	1	6	71	392	1	2
4787	4	3	10	164	538	1	3
4788	4	8	7	4	391	1	5
4789	4	8	6	124	352	1	5
4790	4	4	9	46	26	1	5
4791	4	3	7	7	287	1	0
4792	4	8	2	91	598	1	3
4793	4	1	4	63	672	1	3
4794	4	8	9	188	57	1	3
4795	4	6	3	90	177	1	2
4796	4	9	9	81	755	1	5
4797	4	0	9	180	717	1	5
4798	4	9	7	36	576	1	3
4799	4	8	0	79	179	1	7
4800	4	1	0	14	238	1	3
4801	4	8	9	122	0	1	5
4802	4	3	5	33	348	1	2
4803	4	0	1	5	151	1	2
4804	4	8	11	93	74	1	5
4805	4	10	5	101	600	1	1
4806	4	4	11	82	139	1	2
4807	4	6	2	163	498	1	5
4808	4	11	3	143	710	1	5
4809	4	10	4	150	179	1	6
4810	4	11	2	176	301	1	2
4811	4	11	9	0	718	1	6
4812	4	0	9	46	616	1	5
4813	4	3	7	163	579	1	1
4814	4	2	3	84	763	1	1
4815	4	5	11	81	171	1	1
4816	4	10	7	163	746	1	5
4817	4	0	11	67	214	1	3
4818	4	1	11	89	262	1	1
4819	4	0	11	12	395	1	7
4820	4	6	6	42	423	1	7
4821	4	5	7	139	384	1	1
4822	4	9	2	166	703	1	3
4823	4	7	0	18	34	1	4
4824	4	5	5	66	107	1	1
4825	4	2	8	96	164	1	1
4826	4	1	11	86	608	1	7
4827	4	0	9	110	669	1	2
4828	4	6	5	40	54	1	1
4829	4	3	10	48	419	1	4
4830	4	4	0	76	243	1	1
4831	4	6	2	146	562	1	7
4832	4	0	1	92	3	1	6
4833	4	4	3	169	640	1	7
4834	4	1	10	6	211	1	2
4835	4	4	4	20	484	1	1
4836	4	6	1	120	500	1	4
4837	4	10	5	139	396	1	2
4838	4	6	0	94	191	1	7
4839	4	4	3	112	476	1	4
4840	4	4	11	144	63	1	2
4841	4	10	8	24	87	1	5
4842	4	6	8	193	603	1	3
4843	4	0	8	99	535	1	6
4844	4	10	7	121	586	1	3
4845	4	4	8	20	404	1	0
4846	4	9	1	132	585	1	2
4847	4	7	3	44	171	1	3
4848	4	2	10	10	433	1	1
4849	4	6	9	51	642	1	2
4850	4	4	1	81	744	1	1
4851	4	6	4	142	406	1	5
4852	4	8	1	117	12	1	6
4853	4	6	1	38	151	1	1
4854	4	9	6	25	292	1	5
4855	4	4	9	98	670	1	7
4856	4	9	4	121	38	1	2
4857	4	6	0	36	633	1	6
4858	4	6	0	84	707	1	3
4859	4	11	0	121	275	1	5
4860	4	5	7	77	318	1	4
4861	4	11	2	175	100	1	3
4862	4	4	4	190	453	1	5
4863	4	11	3	106	619	1	1
4864	4	7	8	54	416	1	7
4865	4	5	1	14	527	1	2
4866	4	4	2	181	518	1	6
4867	4	8	3	145	29	1	2
4868	4	3	7	14	255	1	0
4869	4	0	4	92	721	1	3
4870	4	5	10	118	517	1	6
4871	4	1	5	174	31	1	3
4872	4	7	7	152	456	1	2
4873	4	9	2	141	358	1	5
4874	4	4	4	191	705	1	1
4875	4	0	9	98	50	1	2
4876	4	3	10	56	662	1	3
4877	4	3	8	68	667	1	6
4878	4	0	7	196	698	1	0
4879	4	2	3	165	177	1	0
4880	4	4	6	155	312	1	4
4881	4	6	3	89	470	1	4
4882	4	7	9	77	693	1	6
4883	4	1	8	1	523	1	5
4884	4	10	4	152	623	1	4
4885	4	10	5	27	493	1	1
4886	4	4	4	163	332	1	4
4887	4	10	3	182	667	1	4
4888	4	2	9	132	246	1	0
4889	4	6	11	169	327	1	2
4890	4	0	4	167	509	1	4
4891	4	6	9	103	397	1	0
4892	4	11	11	146	194	1	5
4893	4	11	10	56	702	1	7
4894	4	5	10	129	307	1	2
4895	4	8	7	46	300	1	1
4896	4	2	10	189	264	1	2
4897	4	5	5	167	91	1	3
4898	4	3	5	190	314	1	6
4899	4	5	7	66	599	1	4
4900	4	1	7	120	54	1	1
4901	4	3	8	128	122	1	6
4902	4	4	2	105	55	1	2
4903	4	3	2	87	419	1	7
4904	4	5	7	183	184	1	1
4905	4	5	10	161	181	1	5
4906	4	0	3	1	462	1	4
4907	4	2	1	147	162	1	7
4908	4	2	6	157	444	1	6
4909	4	6	0	122	392	1	0
4910	4	8	0	51	748	1	5
4911	4	5	0	193	543	1	3
4912	4	10	3	1	641	1	3
4913	4	11	1	88	319	1	2
4914	4	6	2	128	602	1	4
4915	4	1	7	11	305	1	4
4916	4	11	6	133	610	1	5
4917	4	10	5	34	350	1	7
4918	4	3	3	42	413	1	0
4919	4	3	11	186	134	1	3
4920	4	0	1	150	516	1	2
4921	4	5	6	182	666	1	0
4922	4	10	9	65	547	1	0
4923	4	0	0	169	110	1	0
4924	4	11	6	29	426	1	7
4925	4	1	11	140	258	1	7
4926	4	2	4	52	711	1	0
4927	4	6	9	169	103	1	4
4928	4	9	1	179	140	1	6
4929	4	8	4	184	632	1	1
4930	4	1	9	27	509	1	3
4931	4	3	5	67	535	1	3
4932	4	11	0	104	302	1	2
4933	4	8	5	127	212	1	7
4934	4	3	1	0	13	1	1
4935	4	9	1	171	505	1	2
4936	4	8	4	19	740	1	1
4937	4	10	4	59	467	1	4
4938	4	7	0	12	102	1	2
4939	4	4	6	92	693	1	5
4940	4	11	0	29	97	1	0
4941	4	2	5	169	662	1	2
4942	4	5	11	112	636	1	4
4943	4	1	1	95	350	1	2
4944	4	6	6	102	467	1	4
4945	4	11	1	122	431	1	2
4946	4	2	2	178	743	1	0
4947	4	1	9	106	604	1	7
4948	4	10	5	112	185	1	6
4949	4	9	7	7	700	1	2
4950	4	7	0	28	421	1	7
4951	4	1	0	66	670	1	5
4952	4	11	10	173	537	1	3
4953	4	5	6	132	535	1	1
4954	4	10	5	186	254	1	7
4955	4	10	2	173	656	1	6
4956	4	8	10	156	55	1	0
4957	4	2	2	129	480	1	7
4958	4	1	3	192	503	1	5
4959	4	5	8	71	51	1	3
4960	4	10	1	96	412	1	3
4961	4	7	1	113	586	1	7
4962	4	7	7	114	323	1	1
4963	4	11	6	167	18	1	1
4964	4	6	1	9	570	1	0
4965	4	9	8	158	652	1	4
4966	4	8	5	52	670	1	7
4967	4	5	5	13	228	1	7
4968	4	8	11	196	634	1	7
4969	4	10	1	93	733	1	7
4970	4	1	0	194	674	1	3
4971	4	5	8	90	648	1	4
4972	4	8	0	95	718	1	1
4973	4	2	1	126	143	1	6
4974	4	4	1	156	200	1	3
4975	4	6	11	55	468	1	3
4976	4	5	10	27	424	1	0
4977	4	10	7	150	126	1	7
4978	4	10	7	150	516	1	2
4979	4	0	8	135	753	1	0
4980	4	6	11	149	494	1	2
4981	4	9	1	44	748	1	2
4982	4	6	8	168	614	1	5
4983	4	6	4	107	623	1	3
4984	4	6	2	87	301	1	7
4985	4	2	11	105	616	1	4
4986	4	8	3	80	728	1	3
4987	4	3	10	159	731	1	4
4988	4	5	8	172	135	1	2
